LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,TotalLot,TotalBsmtFin,TotalSF,TotalBath,TotalPorch,LivLotRatio,MasVnrArea_bin,TotalBsmtFin_bin,TotalBsmtSF_bin,2ndFlrSF_bin,WoodDeckSF_bin,TotalPorch_bin,MSSubClass_120,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Grvl,Street_Pave,Alley_Grvl,Alley_Pave,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_AllPub,Utilities_NoSeWa,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_ClyTile,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_N,CentralAir_Y,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Functional_Maj1,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,PavedDrive_N,PavedDrive_P,PavedDrive_Y,PoolQC_Ex,PoolQC_Fa,PoolQC_Gd,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,MiscFeature_Gar2,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,cluster_num
2.4761904761904763,1.2286822738655596,1.0,0.0,0.391304347826087,-0.05405405405405406,1.7108433734939759,1.0,0.0,0.0,0.0,0.0,-0.6,-0.8950861658960291,0.0,0.0,0.7726070316302047,0.5346052319061873,0.0,0.39433480835597357,1.07224737889953,0.0,1.1069100988772689,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.5,0.0,-1.0,0.2682926829268293,0.0,-0.07453416149068323,0.0,0.0,0.9378780784817626,0.31923173574277736,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,-1.0,0.9364223469305388,1.7775467775467775,-0.9116402178045315,1.169746085529641,0.5,0.12428022602419868,-0.06826973770080251,1.0,-1.0,0.0,1.0,1.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.16666666666666666
2.5238095238095237,0.5323388800675064,0.0,0.0,0.6956521739130435,0.2972972972972973,0.0,1.0,0.0,0.0,0.0,2.0,-0.6,-0.8950861658960291,0.0,0.0,0.27959182099531954,-0.7581242122976704,0.0,-1.016088666680255,1.0312890290168502,0.0,0.14020986688052964,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6097560975609756,0.0,-0.33126293995859213,0.0,0.0,0.8850178431134516,0.11054967933152314,0.0,0.0,0.0,0.0,0.0,-1.0,0.5,0.13096803114701566,0.6998440748440748,-0.9116402178045315,0.26775916660438404,0.5,-0.0534554024068276,-0.3285522355959496,0.0,-1.0,0.0,1.0,1.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,-0.16666666666666666
-1.380952380952381,-2.0390474855349487,0.0,0.0,0.782608695652174,0.40540540540540543,0.4578313253012048,1.0,0.0,0.0,0.0,2.0,-0.6,-0.8950861658960291,0.0,0.0,0.1930278661341342,-0.9851025505758803,0.0,-1.2599749434401075,0.970669048014841,0.0,-0.39522626509961817,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,-1.0,-1.0,,0.7073170731707317,0.0,0.19875776397515527,0.0,0.0,0.0,0.6097841622046591,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.01837092925974346,-1.3900727650727651,-0.9116402178045315,-0.23796113364021002,0.5,0.37174528841361215,1.9023973700697863,1.0,-1.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.25
1.7142857142857142,-0.2621506490794037,-1.5,-3.0,-1.2608695652173914,-0.32432432432432434,0.0,-1.289224226994102,-0.2876820724517808,-1.0,-1.0,0.0,-0.6,-0.8950861658960291,0.0,0.0,0.5854360807421476,0.04382646059599283,-1.0,-0.15468900702006377,0.0,5.551019720103791,0.09156358217941125,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,,,-2.0,-1.9875776397515528,,,0.0,-0.7320491947429921,4.3694478524670215,0.0,0.0,0.0,0.0,1.3333333333333333,0.5,-1.3057620004668138,-0.1988045738045738,-0.9116402178045315,-0.6323065822676512,-0.5,0.275626565818745,0.3185361424110874,0.0,-1.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.0
-0.42857142857142855,-0.3748835562267136,-1.0,0.0,0.45652173913043476,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0724014940269127,0.0,0.0,-0.13374939224566898,-0.0030926848385533167,0.0,-0.20507572205627264,0.0,0.0,-0.8634987589118837,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.5,-1.0,,,-2.0,-1.9875776397515528,,,0.0,-0.7320491947429921,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,-0.5,-0.5549148399405412,-0.31444906444906445,0.03908458455732673,-0.680163795537531,-0.5,-0.7711013896774065,-0.44042736408353,0.0,0.0,0.0,0.0,0.0,-1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1.0833333333333333
-0.42857142857142855,-0.6407036824895536,-1.0,0.0,-0.5,-1.1891891891891893,0.0,0.0,0.0,,,,,-0.8950861658960291,,0.0,-4.277810161821465,-12.708034894918352,-1.0,-0.09697775910305051,0.0,0.0,-0.7547649814725095,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,,-0.7317073170731707,0.0,-0.2484472049689441,0.0,0.0,0.0,0.038857050306051584,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-1.0,-0.7905173047593819,-0.5405405405405406,-0.9116402178045315,-13.63911953307331,-0.5,-0.11451639966191995,-0.14857267419253503,0.0,-1.0,-1.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.8333333333333334
0.7619047619047619,-0.2539114926549159,-0.5,-2.0,-0.2608695652173913,-0.8918918918918919,1.2228915662650603,0.0,0.0,-1.0,0.0,0.0,-0.2,0.07582691337530567,0.0,0.0,0.22173717657612305,0.44872663564266646,-1.0,0.2800907089070142,0.0,0.0,-0.3754786585863477,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,,-0.4634146341463415,0.0,0.0,0.0,0.0,0.0,-0.7320491947429921,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0081102206413366,-0.1962058212058212,0.04245065450106821,-0.21931112272219805,-0.5,-0.7711013896774065,-0.1372934753761395,1.0,0.0,0.0,0.0,0.0,-1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,0.0
0.5238095238095238,0.7998748614562191,-0.5,2.0,-1.1304347826086956,0.32432432432432434,0.0,0.0,0.2231435513142097,0.0,0.0,0.0,0.2,0.10509241014445775,0.0,0.0,-0.832824841952092,-0.2529849071264995,0.0,-0.26346237951443163,0.0,0.0,-0.9222288371117079,1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-0.5,-1.0,,-1.4390243902439024,0.0,-0.19875776397515527,0.0,0.0,0.0,-0.7320491947429921,3.1354942159291497,0.0,0.0,0.0,0.0,0.6666666666666666,0.5,0.006142360237481224,1.0654885654885655,0.07120909224082168,-0.9350521841848027,-0.5,-0.019974574362175913,-1.1402026412787816,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1.0833333333333333
-0.42857142857142855,-0.6407036824895536,0.0,1.0,-1.3695652173913044,0.10810810810810811,0.0,0.0,0.0,-1.0,-1.0,1.0,-0.2,0.17014017283557484,0.0,0.0,-0.8095192175004927,0.41367704309379033,0.0,0.32406709265683414,1.0588447415557816,0.0,0.9886920541449649,0.0,0.4054651081081645,0.0,0.0,1.0,0.2876820724517808,0.0,1.5,0.0,0.0,-1.951219512195122,0.0,0.10766045548654245,0.0,0.0,0.0,-0.7320491947429921,0.0,0.0,3.9219733362813143,0.0,0.0,1.6666666666666667,-0.5,-0.394391131426117,-0.5405405405405406,0.13512982621020272,1.026994438535454,0.0,0.16843130882552057,1.9995470163850129,0.0,0.0,0.0,1.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.16666666666666666
0.0,-0.03505067643688599,0.0,0.0,0.5217391304347826,0.08108108108108109,0.0,0.0,0.2231435513142097,0.0,0.0,0.0,0.4,0.08887791701799747,0.0,0.0,-0.7736195389927123,-0.3779587825012305,0.0,-0.4020121383949286,1.032251521519435,0.0,0.43889557359614306,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,-1.0,,0.4146341463414634,0.0,0.84472049689441,0.0,0.0,0.0,0.5074129257162298,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5,0.457328776371156,0.017151767151767153,0.05527553421044901,0.45310638533325287,0.5,0.28455515638484347,0.46102407264158907,0.0,0.0,0.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,-0.4166666666666667
,0.06939397401514091,0.0,3.0,0.43478260869565216,-0.02702702702702703,0.40963855421686746,1.8170594925112877,0.2231435513142097,0.0,1.0,0.0,0.2,-0.035987424426166016,0.0,0.0,-0.19817194145096143,-0.7700950832383681,-0.5,-1.0289502391399168,1.0138166569325975,0.0,0.009028722498986253,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.3170731707317073,0.0,-0.2484472049689441,0.0,0.0,1.071921620640523,0.24710672167586975,0.0,0.0,0.0,0.0,5.484796933490655,-0.6666666666666666,0.5,0.25390501925475234,,-0.06742636885651462,0.14385032532263634,0.5,0.06285096410665562,-0.06787172389376747,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,-0.16666666666666666
0.42857142857142855,0.1855339791466596,0.5,0.0,0.5652173913043478,0.13513513513513514,1.1024096385542168,1.0,0.0,0.0,0.0,2.0,0.2,0.1879995184084904,0.0,0.0,-0.0886976373677039,0.9626188806164291,0.0,0.8318067099476694,0.0,0.0,0.1794824454712378,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,,0.4634146341463415,0.0,-0.033126293995859216,0.0,0.0,0.9863539543582521,0.038857050306051584,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,-1.0,0.5459435792888502,0.2603950103950104,0.15267973769070123,0.3048555162408969,0.0,-0.11451639966191995,-0.012784660829417333,1.0,0.0,0.0,0.0,1.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.6666666666666666
0.19047619047619047,0.3301209736752066,-1.0,0.0,-0.17391304347826086,-0.7837837837837838,0.2891566265060241,0.0,0.0,-1.0,0.0,0.0,-0.2,0.05156904010419824,0.0,0.0,-0.06357012074385299,-0.06595370713197776,-1.0,-0.2725843333169428,0.0,0.0,-0.9314044447501582,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,,-0.36585365853658536,-1.0,-0.19875776397515527,0.0,0.0,0.9253199557736367,-0.7320491947429921,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5,-1.087986946132008,0.4298336798336798,0.018613077313541594,-0.7442816161499257,-0.5,-0.7711013896774065,-0.9185927260249033,1.0,0.0,0.0,0.0,1.0,-1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1.0833333333333333
0.7619047619047619,0.26608763775545297,-0.5,0.0,-1.1521739130434783,-1.1891891891891893,0.0,0.0,0.0,-1.0,0.0,0.0,0.2,-0.21334496552490453,0.0,0.0,-0.24131443383714302,-1.5762153265468732,-1.5,-0.5786026418038329,0.0,0.0,-1.2392227027296017,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-0.5,-1.0,,-1.4634146341463414,-1.0,-0.4720496894409938,-1.0,0.0,0.0,-0.7320491947429921,3.676300671907076,0.0,0.0,0.0,5.303304908059076,-0.3333333333333333,1.0,-1.3535134815680703,0.35602910602910603,-0.24171098270049213,-2.2847383261827536,-0.5,0.10957891960280713,-1.0492934603214283,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-0.5
